SM_1_smiles,SM_2_smiles,Product_smiles,Ligand_smiles,Base_smiles,Solvent_smiles,Yield_former,Yield,SM_1_Compound_Name,SM_2_Compound_Name,Product_Compound_Name,Ligand_Compound_Name,Base_Compound_Name,Solvent_Compound_Name
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,ValueNotFound,[K+].[OH-],CC#N,0.4098,40.98,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,ValueNotFound,potassium hydroxide,acetonitrile
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC1(C)c2cccc(c2Oc2c1cccc2P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,[O-]C(=O)O.[Na+],CC#N,0.0,0.0,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"(9,9-dimethyl-9H-xanthene-4,5-diyl)bis(diphenylphosphane)",sodium hydrogen carbonate,acetonitrile
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C(C)(C)C)(C)C,[F-].[Cs+],CO,0.4175,41.75,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,tri-tert-butylphosphane,cesium fluoride,methanol
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[O-]C(C)(C)C.[Li+],O=CN(C)C,0.0,0.0,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"dicyclohexyl(2',6'-dimethoxy-[1,1'-biphenyl]-2-yl)phosphane",lithium 2-methylpropan-2-olate,"N,N-dimethylformamide"
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CCCCP(C12CC3CC(C2)CC(C1)C3)C12CC3CC(C2)CC(C1)C3,CCN(CC)CC,C1CCCO1,0.5261,52.61,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,di(adamantan-1-yl)(butyl)phosphane,triethylamine,tetrahydrofuran
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],ValueNotFound,CO,0.2231,22.31,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",ValueNotFound,methanol
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,Cc1ccccc1P(c1ccccc1C)c1ccccc1C,ValueNotFound,CC#N,0.406,40.6,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,tri-o-tolylphosphane,ValueNotFound,acetonitrile
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.[Fe+2],ValueNotFound,CO,0.0,0.0,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(diphenylphosphaneyl)cyclopenta-2,4-dien-1-ide",ValueNotFound,methanol
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],ValueNotFound,C1CCCO1,0.4099,40.99,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",ValueNotFound,tetrahydrofuran
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CN(c1ccc(cc1)P(C(C)(C)C)C(C)(C)C)C,[O-]C(=O)O.[Na+],C1CCCO1,0.5756,57.56,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"4-(di-tert-butylphosphaneyl)-N,N-dimethylaniline",sodium hydrogen carbonate,tetrahydrofuran
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C(C)(C)C)(C)C,CCN(CC)CC,CC#N,0.6629,66.29,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,tri-tert-butylphosphane,triethylamine,acetonitrile
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CCCCP(C12CC3CC(C2)CC(C1)C3)C12CC3CC(C2)CC(C1)C3,[O-]C(C)(C)C.[Li+],C1CCCO1,0.3889,38.89,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,di(adamantan-1-yl)(butyl)phosphane,lithium 2-methylpropan-2-olate,tetrahydrofuran
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,Cc1ccccc1P(c1ccccc1C)c1ccccc1C,ValueNotFound,C1CCCO1,0.3106,31.06,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,tri-o-tolylphosphane,ValueNotFound,tetrahydrofuran
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[K+].[OH-],CO,0.5692,56.92,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"dicyclohexyl(2',6'-dimethoxy-[1,1'-biphenyl]-2-yl)phosphane",potassium hydroxide,methanol
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C(C)(C)C)(C)C,ValueNotFound,O=CN(C)C,0.3379,33.79,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,tri-tert-butylphosphane,ValueNotFound,"N,N-dimethylformamide"
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.[Fe+2],[O-]C(=O)O.[Na+],C1CCCO1,0.425,42.5,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(diphenylphosphaneyl)cyclopenta-2,4-dien-1-ide",sodium hydrogen carbonate,tetrahydrofuran
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,ValueNotFound,[O-]C(=O)O.[Na+],C1CCCO1,0.298,29.8,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,ValueNotFound,sodium hydrogen carbonate,tetrahydrofuran
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CCCCP(C12CC3CC(C2)CC(C1)C3)C12CC3CC(C2)CC(C1)C3,ValueNotFound,CC#N,0.5629,56.29,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,di(adamantan-1-yl)(butyl)phosphane,ValueNotFound,acetonitrile
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],CCN(CC)CC,CC#N,0.3635,36.35,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",triethylamine,acetonitrile
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,[O-]C(C)(C)C.[Li+],C1CCCO1,0.295,29.5,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"dicyclohexyl(2',4',6'-triisopropyl-[1,1'-biphenyl]-2-yl)phosphane",lithium 2-methylpropan-2-olate,tetrahydrofuran
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,ValueNotFound,O=CN(C)C,0.2927,29.27,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,tricyclohexylphosphane,ValueNotFound,"N,N-dimethylformamide"
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,ValueNotFound,C1CCCO1,0.2697,26.97,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"dicyclohexyl(2',4',6'-triisopropyl-[1,1'-biphenyl]-2-yl)phosphane",ValueNotFound,tetrahydrofuran
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC1(C)c2cccc(c2Oc2c1cccc2P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,ValueNotFound,O=CN(C)C,0.0,0.0,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"(9,9-dimethyl-9H-xanthene-4,5-diyl)bis(diphenylphosphane)",ValueNotFound,"N,N-dimethylformamide"
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.[Fe+2],[K+].[OH-],O=CN(C)C,0.0,0.0,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(diphenylphosphaneyl)cyclopenta-2,4-dien-1-ide",potassium hydroxide,"N,N-dimethylformamide"
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,ValueNotFound,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCCO1,0.1998,19.98,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,ValueNotFound,potassium phosphate,tetrahydrofuran
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.c1ccc(cc1)P(c1ccccc1)C1=C[CH-]C=C1.[Fe+2],[O-]C(=O)O.[Na+],CO,0.0,0.0,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(diphenylphosphaneyl)cyclopenta-2,4-dien-1-ide",sodium hydrogen carbonate,methanol
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,ValueNotFound,[Na+].[OH-],O=CN(C)C,0.0,0.0,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,ValueNotFound,sodium hydroxide,"N,N-dimethylformamide"
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(C)(C)C.[Li+],O=CN(C)C,0.4235,42.35,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",lithium 2-methylpropan-2-olate,"N,N-dimethylformamide"
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CN(c1ccc(cc1)P(C(C)(C)C)C(C)(C)C)C,[K+].[OH-],CO,0.5589,55.89,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"4-(di-tert-butylphosphaneyl)-N,N-dimethylaniline",potassium hydroxide,methanol
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,[F-].[Cs+],O=CN(C)C,0.0,0.0,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,tricyclohexylphosphane,cesium fluoride,"N,N-dimethylformamide"
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[O-]C(=O)O.[Na+],CO,0.3543,35.43,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"dicyclohexyl(2',6'-dimethoxy-[1,1'-biphenyl]-2-yl)phosphane",sodium hydrogen carbonate,methanol
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,COc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCCO1,0.2392,23.92,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"dicyclohexyl(2',6'-dimethoxy-[1,1'-biphenyl]-2-yl)phosphane",potassium phosphate,tetrahydrofuran
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.CC(P(C(C)(C)C)C1=C[CH-]C=C1)(C)C.[Fe+2],[O-]C(=O)O.[Na+],CC#N,0.3276,32.76,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"iron(II) 3-(di-tert-butylphosphaneyl)cyclopenta-2,4-dien-1-ide",sodium hydrogen carbonate,acetonitrile
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CCCCP(C12CC3CC(C2)CC(C1)C3)C12CC3CC(C2)CC(C1)C3,[Na+].[OH-],CC#N,0.5921,59.21,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,di(adamantan-1-yl)(butyl)phosphane,sodium hydroxide,acetonitrile
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,c1ccc(cc1)P(c1ccccc1)c1ccccc1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],O=CN(C)C,0.6104,61.04,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,triphenylphosphane,potassium phosphate,"N,N-dimethylformamide"
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,[O-]C(=O)O.[Na+],C1CCCO1,0.3264,32.64,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"dicyclohexyl(2',4',6'-triisopropyl-[1,1'-biphenyl]-2-yl)phosphane",sodium hydrogen carbonate,tetrahydrofuran
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,Cc1ccccc1P(c1ccccc1C)c1ccccc1C,[Na+].[OH-],C1CCCO1,0.2827,28.27,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,tri-o-tolylphosphane,sodium hydroxide,tetrahydrofuran
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,[K+].[OH-],O=CN(C)C,0.0,0.0,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"dicyclohexyl(2',4',6'-triisopropyl-[1,1'-biphenyl]-2-yl)phosphane",potassium hydroxide,"N,N-dimethylformamide"
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,CN(c1ccc(cc1)P(C(C)(C)C)C(C)(C)C)C,[F-].[Cs+],O=CN(C)C,0.0,0.0,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,"4-(di-tert-butylphosphaneyl)-N,N-dimethylaniline",cesium fluoride,"N,N-dimethylformamide"
Cc1ccc2c(c1Br)cnn2C1CCCCO1,F[B-](c1ccc2c(c1)cccn2)(F)F.[K+],CC1=CC=C2C(C=NN2C3OCCCC3)=C1C4=CC=C5C(C=CC=N5)=C4,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,[O-]C(=O)O.[Na+],CC#N,0.5666,56.66,4-bromo-5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazole,potassium trifluoro(quinolin-6-yl)borate,6-(5-methyl-1-(tetrahydro-2H-pyran-2-yl)-1H-indazol-4-yl)quinoline,tricyclohexylphosphane,sodium hydrogen carbonate,acetonitrile
